id,symptom
271,Atrophic testicle
271,Orchiatrophy
271,testicular hypotrophy
272,Wasting
272,Cachectic
272,Cachexia
272,Wasting syndrome
272,General body deterioration
273,Accumulation of fluid in the abdomen
273,peritoneal dropsy
273,Ascites
273,ascites was discovered
273,Hydrops abdominis
273,abdominal dropsy
273,abdominal ascites
273,Hydroperitoneum
273,Hydroperitonia
274,Naevus arachnoideus of skin
274,Araneus nevus
274,Spider naevus of skin
274,Spider nevi
274,Spider nevus
274,Stellar naevus of skin
274,SPIDER NEVI
274,Spider angioma of skin
274,Spider Angioma
274,nevis spider
274,Spider telangiectasis of skin
274,Vascular spider of skin
274,vascular spider
274,Telangiectatic nevus
274,Stellar nevus
274,Telangiectatic Nevus
274,spider telangiectasia
274,Nevusstellar
274,Nevus araneus of skin
274,nevus; araneus
274,Nevus Araneus
274,spider telangiectasias
274,Arterial spider of skin
274,Spider naevi
274,Stellate Telangiectasis
274,Angioma spider
274,angiomas capillary
274,Arterial spider
275,Varix of lower extremity
275,leg varicose veins
275,Phlebectasia of lower extremity
275,Varicose veins of lower extremity
275,Varicose veins of leg
275,Varicose veins of lower limb
275,VV - Varicose veins of leg
275,varicose veins
277,Liver flap
277,Flapping tremor
277,Asterixis
278,Medusa's head
278,medusae caput
278,Caput Medusae
278,Palm tree sign
278,Distended umbilical veins
278,abdomen dilated superficial collateral veins caput medusae
278,Cirsomphalos
279,Erythema palmare
279,erythema palmar
279,Palmar erythema
279,erythema of palmar aspect of hand
280,loss of hair from body
280,Loss of body hair
280,body hair loss
281,Peripheral neuropathy
282,Hernia - umbilical
282,Umbilical hernia
282,Unspecified umbilical hernia
283,Diminished deep tendon reflexes
283,Decreased tendon reflex
283,Hyporreflexia
283,Decreased reflexes
284,Clubbing
284,clubbed
284,Clubbing of fingers and toes
284,Digital clubbing
286,Prolonged Quick's time
286,increased prothrombin
286,PT prolonged
286,increased protime
286,Prothrombin time increased
286,Abnormal or prolonged prothrombin time
286,elevated pt
286,Prolonged prothrombine time
286,Coagulation factor II level increased
287,Serum albumin low
287,Hypoalbuminemia
287,Low blood albumin
288,Esophagitis on endoscopy
289,Erosive gastritis on endoscopy
290,Blood ammonia increased
290,Hyperammonemia
290,Disorder characterized by elevated blood ammonia
290,Blood ammonia concentration above normal
291,Upper GI endoscopy and biopsy for gastric carcinoma
292,Hypomagnesaemia
292,Low blood magnesium levels
292,Hypomagnesemia
292,Low blood Mg levels
292,Magnesium deficiency syndrome
293,Biopsy of liver: cirrhosis
295,Defaecation urge painful
295,Ineffective straining at stool
295,Rectal tenesmus (finding)
295,Rectal pressure severe
295,Rectal Tenesmus
295,Bearing down feeling painful
295,bowel urgency with straining (symptom)
296,Palpable mass in renal region
297,Hemoccult
297,Screening for occult blood in feces
297,Stool occult blood
297,guaiac testing
297,FOBT - Faecal occult blood test
297,Fecal Occult Blood Test
297,Stool Guaiac test
297,FOBT
297,Chemical test for occult blood
297,Fecal occult blood test POSITIVE
297,Fecal Occult Blood Test for Screening
297,FOB - Fecal occult blood screening
297,stools testing
297,Stool Occult Blood Test
298,Computed tomography for diverticulitis
299,Pelvic imaging for acute pelvic inflammatory disease
300,Colonoscopy for diverticulitis; contraindicated in acute setting
301,Postprandial pain
303,Pain relief with food/antacids/change in position
304,History of duodenal ulcer recurrences
305,Upper GI series for duodenal ulcer
306,Libido decreased
306,Sexual desire reduced
306,Sex drive
306,Low libido
306,reduced libido
306,Reduced;libido
306,decreased sexual interest (symptom)
306,Sexual desire decreased
306,LibidoDecreased
306,decreased sexual desire
306,changed sexual interest (libido): decreased
306,Decreased Libido
306,libido decreased
306,low libido
306,decreased sexual interest
306,decreas sexual desire
306,Reduced;sexual desire
306,Sexual arousal decreased
306,Decrease in sexual desire
306,Reduced libido (finding)
306,Reduced libido
306,sexual; arousal decreased
306,Sexual feeling decreased
306,Decreased sexual desire
306,reduced sexual desire
306,decrease in libido
307,Family history of hemochromatosis
310,Perianal skin tags
311,Abnormal liver function tests
312,Increased parenchymal iron storesferritin and transferrin saturation
313,Liver imaging with CT or MRI for hemochromatosis
314,Alcoholic delirium
314,Mental and behavioral disorders due to use of alcoholwithdrawal state with delirium
314,Alcohol Withdrawal Delirium
314,DTs - delirium tremens
315,Hyperglobulinemia
316,Creatinine high
316,creatinine elevated
316,Creatinine increased
317,BUN elevated
317,Azotemia
317,BUN raised
318,Blood cultures for subacute endocarditis
319,Blood cultures for osteomyelitis
320,blood culture pneumococcus
320,blood culture Streptococcus pneumoniae
324,Cocaine user
324,Cocaine drug dependence NOS
324,Cocaine drug dependence NOS (disorder)
324,Mental and behavioral disorders due to use of cocainedependence syndrome
324,Cocaine type drug dependence
324,AddictionCocaine
324,Cocaine type drug dependence (disorder)
324,Cocaine Addiction
325,Dark urine
325,Urine looks dark
326,skin eruption
326,Rashes
326,Exanthema
326,Efflorescence
326,Spots [D]
326,Cutaneous eruption (morphologic abnormality)
326,Skin rash
326,cutaneous eruption on skin
326,Cutaneous eruptionNOS
326,Eruption of skin
326,Rash
326,Exanthemata
326,Skin rashes
326,exanthemas
326,Breaking out - eruption
326,Eruption
326,Cutaneous eruption
326,spots
326,Breaking-out eruption
327,Pleural effusion on imaging
328,Pancreatic head mass on abdominal ultrasound
329,Serologic testing for hepatitis
330,Intestinal fistulas
332,Barium enema for megacolon
335,Recurrent small and shalow mouth ulcers
335,CANKER SORES ORAL
336,String sign on abdominal contrast x-rays.
337,Hypocalcemia syndrome
337,Calcium deficiency disease
337,Hypocalcemia
337,Low blood calcium levels
338,Hyperoxaluria
340,History of vertebral fractures
346,Barium enema for pseudopolyps/polyps
347,Strictures
348,Perforation of colon
348,Colonic perforation
349,Iron serum decreased
349,Decreased serum iron
349,Serum iron low (finding)
349,Serum iron low
350,Mucous stools
350,Mucus in stool
350,stool mucous
350,Mucus in feces
350,Mucus in stools
351,RLQ abdominal pain
351,Right lower quadrant pain
351,abdominal pain in the right lower belly (RLQ)
351,Abdmnal pain rt lwr quad
351,Pain right lower quadrant
351,pain rlq
352,Menstruation;irregular
352,cycle; cycleirregular
352,Menses irregular
352,Menstrual irregularity
352,Menstruation;irregular;cycle
352,irregular cycle intervals
352,Irregular Menstruation
352,Irregular menses
352,menstrual abnormalities
352,irregular menstrual cycle
352,irregular menstrual periods
352,irregular menstrual bleeding
352,irregular menses
352,Menstrual irregularities
352,Menstruation irregular
352,irregular menstruations
352,Irregular Menses
352,Irregular menstrual bleeding
352,Irregular menstrual cycles
352,Irregular periods
352,irregular menstrual cycles (symptom)
352,IrregularityMenstrual
352,irregular cycle menstruation
352,Irregular periods NOS
352,MenstruationIrregular
352,menstrual irregularity
352,irregular period
352,Irregular menstrual cycle NOS
352,irregular; menstruation
352,irregular menstrual cycles
352,irregular uterine bleeding
352,irregular periods
352,Menstrual Irregularity
352,Irregular menstruationunspecified
352,menstruation; irregular
352,Menstrual periods irregular
352,irregular menstrual period
352,Irregular uterine bleeding
352,MensesIrregular
352,Irregular menstrual cycle
352,Variable menstrual cycle
352,Menstrual Irregularities
352,Irregular periods (finding)
352,Irregular menstrual cycle NOS (finding)
352,irregular menstrual cycle intervals
353,RUQ tender
353,Right upper quadrant abdominal tenderness
353,Abdmnal tndr rt upr quad
354,Laparoscopic diagnosis for ectopic pregnancy
355,Spasm of back muscles
355,Back muscle spasms
355,muscle spasm of back
356,High urine protein levels
356,Protein in urine
356,Abnormal presence of protein in urine
356,[D]Proteinuria
356,Albuminuria
356,Protein urine positive
356,Urinary protein positive
357,Swollen appendix or abscess on abdominal ultrasound
358,Pain aggravated by motion or cough
359,Opaque fecalith on plain x-ray
360,History of previous heart disease: rheumatic heart disheart surg
361,Recent dental work
363,Skin lesions
364,Transient cerebral ischemia (disorder) [Ambiguous]
364,TIA (Transient Ischemic Attack)
364,AttacksTransient Ischemic
364,Transient Ischemic Attack
364,TIA
364,Mini stroke
364,Brain TIA
365,Anti RO antibody POSITIVE
365,Sjogrens syndrome-A extractable nuclear Ab
365,SS-A - Sjögren's syndrome - A antibody
365,SS A antibodies
365,anti-Ro52 autoantibodies
365,Anti-SSA/Ro Antibody
365,Anti RO antibody
365,Ss-A Antibodies
366,Petechiae
366,Petechial eruption
366,Petechial rash
367,Visceral emboli
368,Cerebral arterial embolism
368,Cerebral embolus
368,Embolism cerebral
368,Cerebral Embolism
368,EmboliCerebral
369,Splinter hemorrhage
370,Osler's nodes
371,Roth's spots were observed
371,Roth spots
371,Roth's spots
372,Peripheral abscess
373,Meningeal irritation
373,SyndromeDupre's
373,Meningisms
373,Dupres's syndrome
373,Meningismus
373,Meningitis-like
373,Pseudomeningitides
373,Dupre Syndrome
373,Meningitis-Like Reaction
373,Pseudomeningitis
373,ReactionsMeningitis-Like
373,pseudomeningitis
374,NO Chest X-ray normal
374,Chest X-ray abnormal
374,CXR abnormal
374,abnormal chest x ray
374,abnormal chest xray
374,Abnormal Chest Radiograph
375,Abnormal ECG
376,Valvular vegetations on transesophageal echocardiogram
377,New/worsened regurgitant murmur
378,Janeway lesions
379,Rheumatoid factor positive
380,Circulating immune complexes
382,Multiple blood cultures for acute endocardits
383,Serologic tests for endocarditis
384,C-reactive protein
385,Upper Respiratory Tract Infections
385,Upper respiratory infection
386,poor dental hygiene
386,Poor oral hygiene
386,dental home care is poor
387,Thrombophlebitis migrans
388,Griping abdominal
388,come and go belly pains
388,colic
388,griping abdomen
388,crampy abdominal pain
388,Abdominal Cramps
388,Abdominal crampy pains
390,Eosinophil count high
390,Eosinophil count increased
390,Increased eosinophils
390,Increased blood eosinophil number (finding)
390,Increased blood eosinophil number
390,Eosinophil count raised (finding)
390,Eosinophilic leukocytosis
390,Eosinophilia
390,Eosinophil count raised
391,Increased neutral fats in stool
392,Stool smear: giardia lamblia PRESENT.
393,Giardia Lamblia Antigen Test in stool POSITIVE.
394,String test
395,Retarded growth
395,disorder developmental growth delay
395,Growth delay (diagnosis)
395,Growth suppression
395,Growth retardation
395,Growth delay
396,loss of body water
396,body water dehydration
396,Deficient fluid volume
396,Dehydration
396,Exsiccosis
396,Pure water depletion syndrome
397,Biopsy of small intestine for Giardia lamblia
400,Tenosynovitis/periarthritis
401,Inflammatory arthritis
401,Arthritides
401,Arthritis
401,Joint inflammation
401,Joint inflamed
402,Anogenital culture for gonococcus
403,Joint fluid culture Neisseria gonorrheae
403,joint fluid culture Neisseria gonorrhoeae
404,Swab from lesion of skin: Neisseria gonorrhoeae.
405,Blood culture for gonococcus
406,Pharynx culture for gonococcus
407,Endocarditis
409,Gram's staining for gonococcus
410,Amebic dysentery
411,Ovarian Krukenberg's tumor
412,Abdomen surgical
412,Acute abdominal pain
412,syndrome acurte abdomen
412,Acute abdomen
413,Pain of right shoulder
413,right shoulder pain
413,Pain of right shoulder joint
414,Right costovertebral angle pain
415,Abnormal findings in right lung base: ralesrubdullnessdecr br. s
416,Amebas in stool
417,Elevated right hemidiaphragm
418,Radionuclide liver scan
419,Liver abscess on CT or MRI
420,Ameba identification
421,Serologic tests for amebiasis
422,Sigmoidoscopy and biopsy for amebas
423,Seizures
423,Epileptic seizure
423,Convulsion
423,fitted
423,Fit
424,Post pneumonia
425,Malignant Neoplasm of Lung
425,Lung Cancer
425,lung malignancies
425,Pulmonary Cancer
425,Malignant tumor of lung
425,Ca lung
425,CancersLung
425,Lung neoplasm malignant
427,Sputum cultures for pulmonary abscess bacteria
428,Lung abscess on CT or MRI
429,Expectoration of purulent sputum
429,green sputum
429,Purulent sputum
429,yellow sputum
429,green or yellow sputum
430,Eye pain
430,Ocular pain
430,pain in eye
430,pain; ophthalmic
432,Puffy eyes
432,periorbital puffiness
433,Pneumonitis on imaging
434,Palatal enanthem
436,Atypical lymphocytosis with CD8+ cells predominance
437,Leukocytopenia
437,Leukopenia
437,Leukopenias
437,Low white blood cell count
437,Low WBC count
437,Low WBC
437,Decreased blood leukocyte number
438,Heterophile test for mononucleosis
439,Syphilis test
440,Serologic testing for mononucleosis
444,Limp
446,Local redness
447,Warm skin
447,Skin hyperemia
447,Warm to touch
447,Skin warm
448,Bone tenderness
448,tenderness bone
449,Flaccid limb
450,Limitation of joint movement
450,decreased motion range
450,Limitation of joint motion
450,limited motion of range
450,Restricted joint movement
450,Decrease in range of motion
450,Joint movement decreased
450,Range of joint movement reduced
450,Joint movement restrained
450,Restriction of joint motion
451,Lung Inflammed
451,Pneumonia
451,Lung inflammation
451,Pulmonary inflammation
452,Fluctuance
453,Osteomyelitic abnormalities on CT or MRI
454,Radionuclide bone scan for osteomyelitis
455,Contaminated IV line
456,Discharge vaginal
456,Vaginal Discharge
456,Fluor vaginalis
459,rectal inflammation
459,rectitis
459,Rectum inflamed
459,Proctitides
459,Proctitis
460,Adnexal tenderness
461,Adnexal mass
462,Endocervical cultures for gonococcus and C. trachomatis
463,Uterine cervical motion tenderness
464,Laparoscopic diagnosis of acute pelvic inflammatory disease
465,History of IUDdouchingabortiondeliverysex exp. male urethrit
466,Pelvic ultrasound for acute pelvic inflammatory disease
